YEAR,DYAD,XIJL,GNPIL,POPIL,POPJL,ALLIAL,DEMDL,DISTANCL,MIDL,CGNPJL,TAUL,STIN,BIALL,MULTIALL
1929,14,4.85095787,9.363854408,3.730741024,4.185708046,0,0,6.601230145,0,10.15896988,0.2765643,3329,0,0
1930,14,5.272010803,9.794563293,3.740047932,4.190865993,0,0,6.601230145,0,10.60990047,0.2765643,3330,0,0
1931,14,5.000434875,9.730145454,3.741945982,4.195998192,0,0,6.601230145,0,10.4896698,0.284175009,3331,0,0
1932,14,4.758489132,9.763133049,3.755603075,4.20050478,0,0,6.601230145,0,10.4603796,0.284795314,3332,0,0
1933,14,4.762413979,9.765895844,3.763523102,4.19298315,0.693147182,0,6.601230145,0,10.62514973,0.724245787,3333,0,0.693147182
1934,14,4.84181118,9.705900192,3.771610975,4.210793018,0.693147182,0,6.601230145,0,10.70981979,0.666303694,3334,0,0.693147182
1935,14,4.794219971,9.744750977,3.779633999,4.217594147,0.693147182,0,6.601230145,0,10.8108902,0.666303694,3335,0,0.693147182
1936,14,4.847720146,9.598442078,3.78237009,4.224640846,0.693147182,0,6.601230145,0,10.89025021,0.637949288,3336,0,0.693147182
1937,14,4.864645004,9.503846169,3.793689966,4.231639862,0.693147182,0,6.601230145,0,10.95860004,0.561273813,3337,0,0.693147182
1938,14,5.263699055,9.580597878,3.801762104,4.242189884,0.693147182,0,6.601230145,0,11.08617973,0.60060972,3338,0,0.693147182
1939,14,5.131433964,9.683844566,3.812423944,4.252913952,0.693147182,0,6.601230145,0,,0.582146525,3339,0,0.693147182
1947,14,1.640872002,9.551391602,3.850997925,3.821660995,0,0,6.49677515,0,,0.311775595,3347,0,0
1948,14,3.438847065,9.58733654,3.858200073,3.844599962,0,0,6.49677515,0,,0.312340796,3348,0,0
1949,14,4.546099186,9.599509239,3.859466076,3.86093998,0,0.693147182,6.49677515,0,,0.286336899,3349,0,0
1950,14,4.756113052,9.602610588,3.866398096,3.888753891,0,0.693147182,6.49677515,0,10.02359009,0.286336899,3350,0,0
1951,14,4.759347916,9.688302994,3.873281956,3.899343014,0,0.693147182,6.49677515,0,10.15252972,0.282795489,3351,0,0
1952,14,4.829350948,9.805484772,3.878465891,3.905803919,0,0.693147182,6.49677515,0,10.26696968,0.283361793,3352,0,0
1953,14,4.987163067,9.894318581,3.883829117,3.914819002,0,0.693147182,6.49677515,0,10.33356953,0.867156684,3353,0,0
1954,14,5.085372925,9.94690609,3.872658014,3.925729036,0,0.693147182,6.49677515,0,10.40005016,0.867156684,3354,0,0
1955,14,5.322542191,10.04654026,3.879292965,3.935544014,0.693147182,0.693147182,6.49677515,0,10.53423977,0.867156684,3355,0.693147182,0
1956,14,5.518465996,10.12390995,3.884856939,3.989168882,0.693147182,0.693147182,6.49677515,0,10.61658955,0.867156684,3356,0.693147182,0
1957,14,5.704146862,10.17035961,3.890391111,4.001132011,0.693147182,0.693147182,6.49677515,0,10.66539001,0.867156684,3357,0.693147182,0
1958,14,5.68742609,10.19569016,3.898329973,4.012591839,0.693147182,0.693147182,6.49677515,0,10.62609005,0.867156684,3358,0.693147182,0
1959,14,5.941523075,10.24475956,3.903990984,4.023207188,0.693147182,0.693147182,6.49677515,0,10.78361988,0.867156684,3359,0.693147182,0
1960,14,6.16677618,10.33854008,3.911422968,4.033000946,0.693147182,0.693147182,6.49677515,0,10.95926952,0.867156684,3360,0.693147182,0
1961,14,6.370286942,10.43328953,3.915218115,4.04620409,0.693147182,0.693147182,6.49677515,0,11.08028984,0.867156684,3361,0.693147182,0
1962,14,6.547586918,10.54656982,3.92316103,4.057681084,0.693147182,0.693147182,6.49677515,0,11.15594959,0.867156684,3362,0.693147182,0
1963,14,6.539944172,10.68402958,3.930648088,4.067143917,0.693147182,0.693147182,6.49677515,0,11.20536995,0.867156684,3363,0.693147182,0
1964,14,6.752566814,10.74514961,3.940416098,4.077029228,0.693147182,0.693147182,6.49677515,0,11.28724957,0.867156684,3364,0.693147182,0
1965,14,7.034105778,10.82505989,3.948162079,4.087991238,0.693147182,0.693147182,6.49677515,0,11.35157967,0.867156684,3365,0.693147182,0
1966,14,7.063155174,10.82427692,3.976499081,4.102643013,0.693147182,0.693147182,6.49677515,0,11.39686203,0.758521616,3366,0.693147182,0
1967,14,6.983915806,10.88820362,3.982853889,4.108739853,0.693147182,0.693147182,6.49677515,0,11.37910938,0.758598506,3367,0.693147182,0
1968,14,7.154471874,10.92741013,3.988799095,4.113656998,0.693147182,0.693147182,6.49677515,0,11.41561699,0.758821607,3368,0.693147182,0
1969,14,7.295979023,10.97248554,3.994891882,4.118061066,0.693147182,0.693147182,6.49677515,0,11.49916935,0.758821607,3369,0.693147182,0
1970,14,7.449553013,11.09936333,4.001132011,4.12244606,0.693147182,0.693147182,6.49677515,0,11.62935543,0.747685015,3370,0.693147182,0
1971,14,7.590953827,11.14787102,4.007514954,4.131801128,0.693147182,0.693147182,6.49677515,0,11.74022675,0.748017073,3371,0.693147182,0
1972,14,7.775821209,11.26399899,4.014760017,4.137883186,0.693147182,0.693147182,6.49677515,0,11.87940216,0.748017073,3372,0.693147182,0
1973,14,7.842720985,11.39189339,4.021773815,4.142658234,0.693147182,0.693147182,6.49677515,0,12.12407494,0.748142779,3373,0.693147182,0
1974,14,7.891625881,11.4087162,4.027135849,4.143768787,0.693147182,0.693147182,6.49677515,0,12.11191177,0.74826467,3374,0.693147182,0
1975,14,7.946177959,11.44056702,4.032468796,4.140432835,0.693147182,0.693147182,6.49677515,0,12.1172142,0.748663723,3375,0.693147182,0
1976,14,7.975656986,11.37114716,4.037774086,4.135325909,0.693147182,0.693147182,6.49677515,0,12.12826061,0.748717427,3376,0.693147182,0
1977,14,8.081088066,11.45965385,4.041821957,4.133564949,0.693147182,0.693147182,6.49677515,0,12.20745277,0.748770416,3377,0.693147182,0
1978,14,8.251501083,11.59337521,4.045330048,4.13212204,0.693147182,0.693147182,6.49677515,0,12.35624886,0.748874128,3378,0.693147182,0
1979,14,8.390656471,11.71034527,4.048126221,4.134205818,0.693147182,0.693147182,6.49677515,0,12.4153223,0.748924911,3379,0.693147182,0
1980,14,8.307283401,11.77138329,4.05056715,4.135807037,0.693147182,0.693147182,6.49677515,0,12.35539055,0.729187012,3380,0.693147182,0
1981,14,8.014569283,11.56177521,4.051959038,4.137722969,0.693147182,0.693147182,6.49677515,0,12.08365631,0.729187012,3381,0.693147182,0
1982,14,7.932468891,11.49647808,4.054216862,4.136765003,0.693147182,0.693147182,6.49677515,0,11.98375511,0.73854363,3382,0.693147182,0
1983,14,7.949063778,11.49878216,4.057681084,4.133244991,0.693147182,0.693147182,6.49677515,0,11.95366859,0.73854363,3383,0.693147182,0
1984,14,7.888282776,11.44649029,4.060442924,4.129229069,0.693147182,0.693147182,6.49677515,0,11.84368324,0.73854363,3384,0.693147182,0
1985,14,7.929574966,11.44514847,4.062853813,4.126649857,0.693147182,0.693147182,6.49677515,0,11.83285046,0.73854363,3385,0.693147182,0
1986,14,8.240702629,11.76714993,4.064743996,4.127295017,0.693147182,0.693147182,6.49677515,0,12.16557026,0.73854363,3386,0.693147182,0
1987,14,8.401446342,11.96102619,4.066287994,4.128584862,0.693147182,0.693147182,6.49677515,0,12.35071373,0.73854363,3387,0.693147182,0
1988,14,8.433589935,12.01764202,4.068000793,4.13388586,0.693147182,0.693147182,6.49677515,0,12.38266277,0.73854363,3388,0.693147182,0
1989,14,8.414360046,12.00299644,4.069709778,4.142975807,0.693147182,0.693147182,6.49677515,0,12.33858871,0.73854363,3389,0.693147182,0
1990,14,8.670527458,12.1795063,4.071757793,4.162469864,0.693147182,0.693147182,6.49677515,0,12.51727295,,3390,0.693147182,0
1907,15,0.308967412,9.145785332,3.572627068,3.879913092,0,0,8.722743034,0,8.388038635,0.3875148,3407,0,0
1908,15,0.534271002,9.14350605,3.580459118,3.891207933,0,0,8.722743034,0,8.430002213,0.365804315,3408,0,0
1909,15,1.862758994,9.217765808,3.56133008,3.902981997,0,0,8.722743034,0,8.427695274,0.464575589,3409,0,0
1910,15,0.753304422,9.184241295,3.570940018,3.915616989,0,0,8.722743034,0,8.424102783,0.497406602,3410,0,0
1911,15,0.662136316,9.274559975,3.574310064,3.928879976,0,0,8.722743034,0,8.553215027,0.497406602,3411,0,0
1912,15,0.950590909,9.290717125,3.587677002,3.943134069,0,0,8.722743034,0,8.588624954,0.495169908,3412,0,0
1913,15,1.08565402,9.300369263,3.590162992,3.957187891,0,0,8.722743034,0,8.610847473,0.495169908,3413,0,0
1920,15,0.529685974,8.909667015,3.620064974,4.042348862,0,0,8.722743034,0,9.135100365,0.304198414,3420,0,0
1921,15,0.698499322,8.782664299,3.669950962,4.054737091,0,0,8.722743034,0,9.148695946,0.304508507,3421,0,0
1922,15,0.786326885,9.018116951,3.673003912,4.067143917,0,0,8.722743034,0,9.249128342,0.310030907,3422,0,0
1923,15,0.984808803,9.054245949,3.679838896,4.079568863,0,0,8.722743034,0,9.204681396,0.310030907,3423,0,0
1924,15,1.108548999,9.050902367,3.687128067,4.0923419,0,0,8.722743034,0,9.080224037,0.300861895,3424,0,0
1925,15,1.094051003,9.161883354,3.696352005,4.106603146,0,0,8.722743034,0,9.094249725,0.301218003,3425,0,0
1926,15,1.769152999,9.181241989,3.704507113,4.122931957,0,0,8.722743034,0,9.206435204,0.295119911,3426,0,0
1927,15,1.317386985,9.330069542,3.713572025,4.137722969,0,0,8.722743034,0,9.250472069,0.292846799,3427,0,0
1928,15,1.773306966,9.372562408,3.723038912,4.152614117,0,0,8.722743034,0,9.253408432,0.290271193,3428,0,0
1929,15,1.581213951,9.363854408,3.730741024,4.166045189,0,0,8.722743034,0,9.234656334,0.290271193,3429,0,0
1930,15,1.726148963,9.794563293,3.740047932,4.181285858,0,0,8.722743034,0,9.692567825,0.290271193,3430,0,0
1931,15,1.906797051,9.730145454,3.741945982,4.19659996,0,0,8.722743034,0,9.676372528,0.295564592,3431,0,0
1932,15,1.893831968,9.763133049,3.755603075,4.211090088,0,0,8.722743034,0,9.219715118,0.295994908,3432,0,0
1933,15,,9.765895844,3.763523102,4.225811005,0,0,8.722743034,0,9.079059601,0.286061704,3433,0,0
1934,15,,9.705900192,3.771610975,4.23858881,0,0,8.722743034,0,9.008108139,0.284446597,3434,0,0
1935,15,,9.744750977,3.779633999,4.252059937,0,0,8.722743034,0,9.013049126,0.284446597,3435,0,0
1936,15,,9.598442078,3.78237009,4.264227867,0,0,8.722743034,0,9.072136879,0.422156513,3436,0,0
1937,15,,9.503846169,3.793689966,4.271513939,0.693147182,0,8.722743034,0,9.303201675,0.611656725,3437,0,0.693147182
1938,15,,9.580597878,3.801762104,4.276804924,0.693147182,0,8.722743034,0,9.441511154,0.611656725,3438,0,0.693147182
1939,15,,9.683844566,3.812423944,4.28192997,0.693147182,0,8.722743034,0,9.567782402,0.687106729,3439,0,0.693147182
1947,15,,9.551391602,3.850997925,4.370713234,0,0,8.722743034,0,10.21883011,0.311775595,3447,0,0
1948,15,,9.58733654,3.858200073,4.394449234,0,0,8.722743034,0,9.169531822,0.312340796,3448,0,0
1949,15,,9.599509239,3.859466076,4.41606617,0,0.693147182,8.722743034,0,9.128446579,0.286336899,3449,0,0
1950,15,,9.602610588,3.866398096,4.433195114,0,0.693147182,8.722743034,0,9.275427818,0.286336899,3450,0,0
1951,15,,9.688302994,3.873281956,4.448984146,0,0.693147182,8.722743034,0,9.520264626,0.282795489,3451,0,0
1952,15,,9.805484772,3.878465891,4.463722229,0,0.693147182,8.722743034,0,9.631088257,0.283361793,3452,0,0
1953,15,,9.894318581,3.883829117,4.477108955,0,0.693147182,8.722743034,0,9.744386673,0.282232106,3453,0,0
1954,15,2.512804985,9.94690609,3.872658014,4.491329193,0,0.693147182,8.722743034,0,9.846385002,0.283875614,3454,0,0
1955,15,2.480215073,10.04654026,3.879292965,4.502915859,0,0.693147182,8.722743034,0,9.947407722,0.284393698,3455,0,0
1956,15,2.273617983,10.12390995,3.884856939,4.51272583,0,0.693147182,8.722743034,0,10.05405998,0.285866797,3456,0,0
1957,15,1.855517983,10.17035961,3.890391111,4.521028042,0,0.693147182,8.722743034,0,10.14978027,0.286786497,3457,0,0
1958,15,2.065282106,10.19569016,3.898329973,4.530123234,0,0.693147182,8.722743034,0,10.16326046,0.287229002,3458,0,0
1959,15,2.308036089,10.24475956,3.903990984,4.539457798,0,0.693147182,8.722743034,0,10.27097034,0.286786497,3459,0,0
1960,15,2.571259022,10.33854008,3.911422968,4.547752857,0,0.693147182,8.722743034,0,10.43626976,0.293352008,3460,0,0
1961,15,2.976289034,10.43328953,3.915218115,4.55692482,0,0.693147182,8.722743034,0,10.63798046,0.294492602,3461,0,0
1962,15,2.970783949,10.54656982,3.92316103,4.566221237,0,0.693147182,8.722743034,0,10.73040009,0.296043307,3462,0,0
1963,15,3.510590076,10.68402958,3.930648088,4.576461792,0,0.693147182,8.722743034,0,10.86291981,0.29652229,3463,0,0
1964,15,3.431320906,10.74514961,3.940416098,4.586802006,0,0.693147182,8.722743034,0,11.01790047,0.297208607,3464,0,0
1965,15,3.3401649,10.82505989,3.948162079,4.597943783,0,0.693147182,8.722743034,0,11.10046959,0.297646105,3465,0,0
1966,15,3.409925938,10.82427692,3.976499081,4.613039017,0,0.693147182,8.722743034,0,11.25701427,0.304485887,3466,0,0
1967,15,3.643121958,10.88820362,3.982853889,4.623304844,0,0.693147182,8.722743034,0,11.38367367,0.304628789,3467,0,0
1968,15,3.835706949,10.92741013,3.988799095,4.634340763,0,0.693147182,8.722743034,0,11.50979233,0.305044204,3468,0,0
1969,15,3.972837925,10.97248554,3.994891882,4.646024227,0,0.693147182,8.722743034,0,11.61630535,0.305044204,3469,0,0
1970,15,4.357744217,11.09936333,4.001132011,4.657193184,0,0.693147182,8.722743034,0,11.72502708,0.305178314,3470,0,0
1971,15,4.219703197,11.14787102,4.007514954,4.670021057,0,0.693147182,8.722743034,0,11.8074522,0.305818498,3471,0,0
1972,15,4.455584049,11.26399899,4.014760017,4.683888912,0,0.693147182,8.722743034,0,12.03758144,0.305818498,3472,0,0
1973,15,4.994147778,11.39189339,4.021773815,4.697841167,0,0.693147182,8.722743034,0,12.29836655,0.306061298,3473,0,0
1974,15,5.04549408,11.4087162,4.027135849,4.710969925,0,0.693147182,8.722743034,0,12.29675293,0.306296915,3474,0,0
1975,15,4.872735977,11.44056702,4.032468796,4.723575115,0,0.693147182,8.722743034,0,12.29505634,0.307070196,3475,0,0
1976,15,4.881363869,11.37114716,4.037774086,4.73417902,0,0.693147182,8.722743034,0,12.35377789,0.307174504,3476,0,0
1977,15,4.933690071,11.45965385,4.041821957,4.743713856,0,0.693147182,8.722743034,0,12.49663258,0.307277411,3477,0,0
1978,15,5.230731964,11.59337521,4.045330048,4.752727985,0,0.693147182,8.722743034,0,12.76355267,0.301291198,3478,0,0
1979,15,5.536632061,11.71034527,4.048126221,4.761062145,0,0.693147182,8.722743034,0,12.70114136,0.301432312,3479,0,0
1980,15,5.306409836,11.77138329,4.05056715,4.769073009,0,0.693147182,8.722743034,0,12.22201538,0.300289989,3480,0,0
1981,15,5.151007175,11.56177521,4.051959038,4.776261806,0,0.693147182,8.722743034,0,12.61904144,0.300289989,3481,0,0
1982,15,5.260899067,11.49647808,4.054216862,4.783148766,0,0.693147182,8.722743034,0,12.48762417,0.299129814,3482,0,0
1983,15,5.230802059,11.49878216,4.057681084,4.790071011,0,0.693147182,8.722743034,0,12.54311752,0.299129814,3483,0,0
1984,15,5.249875069,11.44649029,4.060442924,4.796452045,0,0.693147182,8.722743034,0,12.56552982,0.299129814,3484,0,0
1985,15,5.313641071,11.44514847,4.062853813,4.802709103,0,0.693147182,8.722743034,0,12.5994482,0.299129814,3485,0,0
1986,15,5.653047085,11.76714993,4.064743996,4.808029175,0,0.693147182,8.722743034,0,12.96998024,0.299129814,3486,0,0
1987,15,5.948656082,11.96102619,4.066287994,4.812915802,0,0.693147182,8.722743034,0,13.12732887,0.299129814,3487,0,0
1988,15,6.175059795,12.01764202,4.068000793,4.817131996,0,0.693147182,8.722743034,0,13.26838589,0.299129814,3488,0,0
1989,15,6.411584854,12.00299644,4.069709778,4.821249008,0,0.693147182,8.722743034,0,13.2122612,0.299129814,3489,0,0
1990,15,6.572432041,12.1795063,4.071757793,4.824626923,0,0.693147182,8.722743034,0,13.18552017,0.300141007,3490,0,0
1907,16,1.791172981,9.145785332,3.572627068,,0,0,7.299120903,0,,0.510334373,3507,0,0
1908,16,1.880300045,9.14350605,3.580459118,,0,0,7.299120903,0,,0.512100995,3508,0,0
1909,16,2.81665802,9.217765808,3.56133008,5.06322813,0.693147182,0,7.299120903,0,,0.603076398,3509,0,0.693147182
1910,16,3.172363997,9.184241295,3.570940018,5.08574295,0.693147182,0,7.299120903,0,10.45382023,0.603076398,3510,0,0.693147182
1911,16,3.17651701,9.274559975,3.574310064,5.10533905,0.693147182,0,7.299120903,0,,0.603076398,3511,0,0.693147182
1912,16,3.234297037,9.290717125,3.587677002,5.129306793,0.693147182,0,7.299120903,0,,0.601655126,3512,0,0.693147182
1913,16,3.295242071,9.300369263,3.590162992,5.146913052,0.693147182,0,7.299120903,0,10.44511032,0.601655126,3513,0,0.693147182
1920,16,1.438457012,8.909667015,3.620064974,4.882043839,0,0,7.299120903,0,,0.309609294,3520,0,0
1921,16,2.983392,8.782664299,3.669950962,,0,0,7.299120903,0,,0.309823692,3521,0,0
1922,16,0.629254997,9.018116951,3.673003912,,0,0,7.299120903,0,9.826691628,0.310030907,3522,0,0
1923,16,0.328487605,9.054245949,3.679838896,4.901564121,0,0,7.299120903,0,9.883562088,0.310030907,3523,0,0
1924,16,0.484274387,9.050902367,3.687128067,4.931591988,0,0,7.299120903,0,9.970467567,0.300861895,3524,0,0
1925,16,1.516517997,9.161883354,3.696352005,4.953005791,0,0,7.299120903,0,10.15783024,0.292280108,3525,0,0
1926,16,1.069224954,9.181241989,3.704507113,4.997211933,0,0,7.299120903,0,10.26422024,0.258920193,3526,0,0
1927,16,1.181861997,9.330069542,3.713572025,,0,0,7.299120903,0,10.31161976,0.246083796,3527,0,0
1928,16,1.948423982,9.372562408,3.723038912,5.016616821,0,0,7.299120903,0,9.207725525,0.364850312,3528,0,0
1929,16,1.798444033,9.363854408,3.730741024,5.045359135,0,0,7.299120903,0,9.322154999,0.364850312,3529,0,0
1930,16,2.666588068,9.794563293,3.740047932,5.053695202,0,0,7.299120903,0,9.514540672,0.364850312,3530,0,0
1931,16,3.684302092,9.730145454,3.741945982,5.094364166,0,0,7.299120903,0,9.970266342,0.392855287,3531,0,0
1932,16,3.843276978,9.763133049,3.755603075,5.08574295,0,0,7.299120903,0,10.68628979,0.335464686,3532,0,0
1933,16,3.607959986,9.765895844,3.763523102,5.116196156,0.693147182,0,7.299120903,0,11.18457985,0.574383497,3533,0,0.693147182
1934,16,3.531435013,9.705900192,3.771610975,5.085124016,0.693147182,0,7.299120903,0,11.40847015,0.556877911,3534,0,0.693147182
1935,16,3.293875933,9.744750977,3.779633999,5.084505081,0.693147182,0,7.299120903,0,12.29166031,0.537693024,3535,0,0.693147182
1936,16,2.945717096,9.598442078,3.78237009,5.094975948,0.693147182,0,7.299120903,0,11.07262039,0.519960225,3536,0,0.693147182
1937,16,0.594982386,9.503846169,3.793689966,5.10655117,0.693147182,0,7.299120903,0,11.13442993,0.449154794,3537,0,0.693147182
1938,16,0.042715602,9.580597878,3.801762104,5.125748158,0.693147182,0,7.299120903,0,11.01445007,0.449154794,3538,0,0.693147182
1939,16,1.794257998,9.683844566,3.812423944,5.144583225,0.693147182,0,7.299120903,0,11.21837997,0.436903208,3539,0,0.693147182
1947,16,0.622994483,9.551391602,3.850997925,,0,0,7.299120903,0,13.69542027,0.282652795,3547,0,0
1948,16,1.525645971,9.58733654,3.858200073,,0,0,7.299120903,0,13.60723972,0.288819104,3548,0,0
1949,16,2.964859962,9.599509239,3.859466076,,0,0,7.299120903,0,13.60632038,0.204668507,3549,0,0
1950,16,3.016151905,9.602610588,3.866398096,5.190175056,0,0,7.299120903,0,13.50069046,0.196953893,3550,0,0
1951,16,3.1073699,9.688302994,3.873281956,5.207297802,0,0,7.299120903,0,13.42098999,0.183946595,3551,0,0
1952,16,2.945367098,9.805484772,3.878465891,5.224670887,0,0,7.299120903,0,13.43315029,0.186144993,3552,0,0
1953,16,3.054480076,9.894318581,3.883829117,5.241746902,0,0,7.299120903,0,13.39256954,0.182089597,3553,0,0
1954,16,3.165471077,9.94690609,3.872658014,5.257494926,0,0,7.299120903,0,13.4073,0.188439205,3554,0,0
1955,16,2.70905304,10.04654026,3.879292965,5.27504921,0,0,7.299120903,0,13.4998703,0.174782693,3555,0,0
1956,16,3.181953907,10.12390995,3.884856939,5.292801857,0,0,7.299120903,0,11.53466034,0.1812087,3556,0,0
1957,16,3.596057892,10.17035961,3.890391111,5.310245991,0,0,7.299120903,0,11.55375004,0.185189605,3557,0,0
1958,16,4.270709991,10.19569016,3.898329973,5.327391148,0,0,7.299120903,0,11.65155029,0.187096804,3558,0,0
1959,16,4.570018768,10.24475956,3.903990984,5.346155167,0,0,7.299120903,0,11.70792007,0.185189605,3559,0,0
1960,16,4.145381927,10.33854008,3.911422968,5.363167763,0,0,7.299120903,0,11.75457954,0.2129412,3560,0,0
